 time[s]              longitude[deg]       latitude[deg]        azimuth[deg]
 2.9999249999973E+02  3.8178027109932E+00  3.8206581269553E+00  4.5000385038799E+01
 2.9999399999973E+02  3.8178218129359E+00  3.8206772716404E+00  4.5000385039724E+01
 2.9999549999973E+02  3.8178409148798E+00  3.8206964163270E+00  4.5000385040649E+01
 2.9999699999973E+02  3.8178600168246E+00  3.8207155610151E+00  4.5000385041574E+01
 2.9999849999973E+02  3.8178791187706E+00  3.8207347057047E+00  4.5000385042499E+01
 2.9999999999973E+02  3.8178982207176E+00  3.8207538503958E+00  4.5000385043424E+01
 3.0000149999973E+02  3.8179173226657E+00  3.8207729950884E+00  4.5000385044349E+01
 3.0000299999973E+02  3.8179364246148E+00  3.8207921397824E+00  4.5000385045274E+01
 3.0000449999973E+02  3.8179555265650E+00  3.8208112844780E+00  4.5000385046198E+01
 3.0000599999973E+02  3.8179746285163E+00  3.8208304291751E+00  4.5000385047123E+01
 3.0000749999973E+02  3.8179937304686E+00  3.8208495738736E+00  4.5000385048047E+01
 3.0000899999973E+02  3.8180128324220E+00  3.8208687185737E+00  4.5000385048972E+01
 3.9999000000115E+02  5.0915079141583E+00  5.0982664940435E+00  4.5000393787928E+01
 3.9999150000115E+02  5.0915269995513E+00  5.0982856553051E+00  4.5000393789413E+01
 3.9999300000115E+02  5.0915460849437E+00  5.0983048165666E+00  4.5000393790898E+01
 3.9999450000115E+02  5.0915651703355E+00  5.0983239778280E+00  4.5000393792383E+01
 3.9999600000115E+02  5.0915842557266E+00  5.0983431390894E+00  4.5000393793869E+01
 3.9999750000115E+02  5.0916033411170E+00  5.0983623003506E+00  4.5000393795354E+01
 3.9999900000115E+02  5.0916224265069E+00  5.0983814616118E+00  4.5000393796839E+01
 4.0000050000115E+02  5.0916415118961E+00  5.0984006228729E+00  4.5000393798325E+01
 4.0000200000115E+02  5.0916605972846E+00  5.0984197841340E+00  4.5000393799810E+01
 4.0000350000115E+02  5.0916796826725E+00  5.0984389453950E+00  4.5000393801296E+01
 4.0000500000115E+02  5.0916987680598E+00  5.0984581066559E+00  4.5000393802781E+01
 4.0000650000115E+02  5.0917178534464E+00  5.0984772679167E+00  4.5000393804267E+01
 4.0000800000115E+02  5.0917369388324E+00  5.0984964291774E+00  4.5000393805752E+01
 4.0000950000115E+02  5.0917560242177E+00  5.0985155904381E+00  4.5000393807238E+01
 4.9999050000258E+02  6.3643233136860E+00  6.3775156053686E+00  4.5000468879763E+01
 4.9999200000258E+02  6.3643424240147E+00  6.3775348345179E+00  4.5000468879358E+01
 4.9999350000258E+02  6.3643615343436E+00  6.3775540636682E+00  4.5000468878954E+01
 4.9999500000258E+02  6.3643806446727E+00  6.3775732928194E+00  4.5000468878549E+01
 4.9999650000258E+02  6.3643997550020E+00  6.3775925219715E+00  4.5000468878144E+01
 4.9999800000258E+02  6.3644188653315E+00  6.3776117511245E+00  4.5000468877739E+01
 4.9999950000258E+02  6.3644379756612E+00  6.3776309802784E+00  4.5000468877334E+01
 5.0000100000258E+02  6.3644570859911E+00  6.3776502094333E+00  4.5000468876929E+01
 5.0000250000258E+02  6.3644761963212E+00  6.3776694385891E+00  4.5000468876524E+01
 5.0000400000258E+02  6.3644953066515E+00  6.3776886677457E+00  4.5000468876119E+01
 5.0000550000258E+02  6.3645144169820E+00  6.3777078969033E+00  4.5000468875714E+01
 5.0000700000258E+02  6.3645335273127E+00  6.3777271260619E+00  4.5000468875308E+01
 5.0000850000258E+02  6.3645526376436E+00  6.3777463552213E+00  4.5000468874903E+01
 5.9999100000067E+02  7.6375282127835E+00  7.6603327039910E+00  4.5000489686303E+01
 5.9999250000067E+02  7.6375472985482E+00  7.6603519609165E+00  4.5000489687620E+01
 5.9999400000067E+02  7.6375663843130E+00  7.6603712178431E+00  4.5000489688937E+01
 5.9999550000067E+02  7.6375854700779E+00  7.6603904747707E+00  4.5000489690255E+01
 5.9999700000067E+02  7.6376045558430E+00  7.6604097316994E+00  4.5000489691572E+01
 5.9999850000067E+02  7.6376236416083E+00  7.6604289886290E+00  4.5000489692890E+01
 6.0000000000067E+02  7.6376427273737E+00  7.6604482455597E+00  4.5000489694207E+01
 6.0000150000067E+02  7.6376618131393E+00  7.6604675024914E+00  4.5000489695524E+01
 6.0000300000067E+02  7.6376808989050E+00  7.6604867594241E+00  4.5000489696842E+01
 6.0000450000067E+02  7.6376999846709E+00  7.6605060163578E+00  4.5000489698159E+01
 6.0000600000067E+02  7.6377190704370E+00  7.6605252732926E+00  4.5000489699476E+01
 6.0000750000067E+02  7.6377381562032E+00  7.6605445302283E+00  4.5000489700794E+01
 6.0000900000067E+02  7.6377572419696E+00  7.6605637871651E+00  4.5000489702111E+01
 6.9999149999830E+02  8.9108077394698E+00  8.9470560922966E+00  4.5000507912713E+01
 6.9999299999830E+02  8.9108268438400E+00  8.9470754304053E+00  4.5000507912363E+01
 6.9999449999830E+02  8.9108459482099E+00  8.9470947685147E+00  4.5000507912013E+01
 6.9999599999830E+02  8.9108650525794E+00  8.9471141066247E+00  4.5000507911663E+01
 6.9999749999830E+02  8.9108841569486E+00  8.9471334447354E+00  4.5000507911313E+01
 6.9999899999830E+02  8.9109032613175E+00  8.9471527828467E+00  4.5000507910963E+01
 7.0000049999830E+02  8.9109223656859E+00  8.9471721209586E+00  4.5000507910614E+01
 7.0000199999830E+02  8.9109414700540E+00  8.9471914590712E+00  4.5000507910264E+01
 7.0000349999830E+02  8.9109605744218E+00  8.9472107971845E+00  4.5000507909914E+01
 7.0000499999830E+02  8.9109796787892E+00  8.9472301352984E+00  4.5000507909564E+01
 7.0000649999830E+02  8.9109987831562E+00  8.9472494734130E+00  4.5000507909214E+01
 7.0000799999830E+02  8.9110178875229E+00  8.9472688115282E+00  4.5000507908864E+01
 7.0000949999830E+02  8.9110369918893E+00  8.9472881496441E+00  4.5000507908515E+01
 7.9999049999594E+02  1.0183697512603E+01  1.0237875540183E+01  4.5000540753581E+01
 7.9999199999594E+02  1.0183716606900E+01  1.0237894940476E+01  4.5000540754128E+01
 7.9999349999594E+02  1.0183735701199E+01  1.0237914340770E+01  4.5000540754675E+01
 7.9999499999594E+02  1.0183754795497E+01  1.0237933741066E+01  4.5000540755222E+01
 7.9999649999594E+02  1.0183773889797E+01  1.0237953141364E+01  4.5000540755769E+01
 7.9999799999594E+02  1.0183792984096E+01  1.0237972541663E+01  4.5000540756316E+01
 7.9999949999594E+02  1.0183812078396E+01  1.0237991941964E+01  4.5000540756863E+01
 8.0000099999594E+02  1.0183831172696E+01  1.0238011342266E+01  4.5000540757410E+01
 8.0000249999594E+02  1.0183850266997E+01  1.0238030742570E+01  4.5000540757957E+01
 8.0000399999594E+02  1.0183869361298E+01  1.0238050142876E+01  4.5000540758504E+01
 8.0000549999594E+02  1.0183888455600E+01  1.0238069543183E+01  4.5000540759050E+01
 8.0000699999594E+02  1.0183907549902E+01  1.0238088943491E+01  4.5000540759597E+01
 8.0000849999594E+02  1.0183926644204E+01  1.0238108343802E+01  4.5000540760144E+01
 8.0000999999594E+02  1.0183945738507E+01  1.0238127744113E+01  4.5000540760691E+01
 8.9999099999357E+02  1.1457091679396E+01  1.1534373033557E+01  4.5000535227356E+01
 8.9999249999357E+02  1.1457110775550E+01  1.1534392518328E+01  4.5000535227501E+01
 8.9999399999357E+02  1.1457129871703E+01  1.1534412003101E+01  4.5000535227645E+01
 8.9999549999357E+02  1.1457148967857E+01  1.1534431487874E+01  4.5000535227790E+01
 8.9999699999357E+02  1.1457168064009E+01  1.1534450972648E+01  4.5000535227935E+01
 8.9999849999357E+02  1.1457187160162E+01  1.1534470457423E+01  4.5000535228079E+01
 8.9999999999357E+02  1.1457206256314E+01  1.1534489942199E+01  4.5000535228224E+01
 9.0000149999357E+02  1.1457225352466E+01  1.1534509426976E+01  4.5000535228369E+01
 9.0000299999357E+02  1.1457244448617E+01  1.1534528911754E+01  4.5000535228514E+01
 9.0000449999357E+02  1.1457263544768E+01  1.1534548396533E+01  4.5000535228658E+01
 9.0000599999357E+02  1.1457282640919E+01  1.1534567881313E+01  4.5000535228803E+01
 9.0000749999357E+02  1.1457301737069E+01  1.1534587366094E+01  4.5000535228948E+01
 9.0000899999357E+02  1.1457320833219E+01  1.1534606850876E+01  4.5000535229093E+01
 9.9999149999121E+02  1.2730038165403E+01  1.2836265824035E+01  4.5000561254052E+01
 9.9999299999121E+02  1.2730057265718E+01  1.2836285406070E+01  4.5000561253991E+01
 9.9999449999121E+02  1.2730076366034E+01  1.2836304988106E+01  4.5000561253931E+01
 9.9999599999121E+02  1.2730095466350E+01  1.2836324570145E+01  4.5000561253870E+01
 9.9999749999121E+02  1.2730114566666E+01  1.2836344152185E+01  4.5000561253809E+01
 9.9999899999121E+02  1.2730133666982E+01  1.2836363734226E+01  4.5000561253748E+01
 1.0000004999912E+03  1.2730152767299E+01  1.2836383316269E+01  4.5000561253687E+01
 1.0000019999912E+03  1.2730171867615E+01  1.2836402898314E+01  4.5000561253627E+01
 1.0000034999912E+03  1.2730190967932E+01  1.2836422480361E+01  4.5000561253566E+01
 1.0000049999912E+03  1.2730210068250E+01  1.2836442062410E+01  4.5000561253505E+01
 1.0000064999912E+03  1.2730229168567E+01  1.2836461644460E+01  4.5000561253444E+01
 1.0000079999912E+03  1.2730248268885E+01  1.2836481226512E+01  4.5000561253383E+01
 1.0000094999912E+03  1.2730267369202E+01  1.2836500808565E+01  4.5000561253322E+01
 1.0999904999946E+03  1.4003281465954E+01  1.4145016407479E+01  4.5000557617302E+01
 1.0999919999946E+03  1.4003300558991E+01  1.4145036085689E+01  4.5000557617682E+01
 1.0999934999946E+03  1.4003319652028E+01  1.4145055763901E+01  4.5000557618063E+01
 1.0999949999946E+03  1.4003338745064E+01  1.4145075442115E+01  4.5000557618443E+01
 1.0999964999946E+03  1.4003357838101E+01  1.4145095120330E+01  4.5000557618824E+01
 1.0999979999946E+03  1.4003376931137E+01  1.4145114798546E+01  4.5000557619204E+01
 1.0999994999946E+03  1.4003396024174E+01  1.4145134476764E+01  4.5000557619585E+01
 1.1000009999946E+03  1.4003415117210E+01  1.4145154154984E+01  4.5000557619965E+01
 1.1000024999946E+03  1.4003434210247E+01  1.4145173833205E+01  4.5000557620346E+01
 1.1000039999946E+03  1.4003453303283E+01  1.4145193511428E+01  4.5000557620726E+01
 1.1000054999946E+03  1.4003472396319E+01  1.4145213189652E+01  4.5000557621107E+01
 1.1000069999946E+03  1.4003491489355E+01  1.4145232867878E+01  4.5000557621487E+01
 1.1000084999946E+03  1.4003510582391E+01  1.4145252546106E+01  4.5000557621868E+01
 1.1000099999946E+03  1.4003529675427E+01  1.4145272224335E+01  4.5000557622248E+01
 1.1999909999998E+03  1.5276393067292E+01  1.5460905154955E+01  4.5000567738407E+01
 1.1999924999998E+03  1.5276412168010E+01  1.5460924955692E+01  4.5000567738193E+01
 1.1999939999998E+03  1.5276431268727E+01  1.5460944756430E+01  4.5000567737978E+01
 1.1999954999998E+03  1.5276450369444E+01  1.5460964557171E+01  4.5000567737764E+01
 1.1999969999998E+03  1.5276469470162E+01  1.5460984357913E+01  4.5000567737550E+01
 1.1999984999998E+03  1.5276488570879E+01  1.5461004158657E+01  4.5000567737336E+01
 1.1999999999998E+03  1.5276507671596E+01  1.5461023959402E+01  4.5000567737122E+01
 1.2000014999998E+03  1.5276526772314E+01  1.5461043760150E+01  4.5000567736907E+01
 1.2000029999998E+03  1.5276545873031E+01  1.5461063560899E+01  4.5000567736693E+01
 1.2000044999998E+03  1.5276564973748E+01  1.5461083361650E+01  4.5000567736479E+01
 1.2000059999998E+03  1.5276584074465E+01  1.5461103162403E+01  4.5000567736265E+01
 1.2000074999998E+03  1.5276603175183E+01  1.5461122963157E+01  4.5000567736050E+01
 1.2000089999998E+03  1.5276622275900E+01  1.5461142763914E+01  4.5000567735836E+01
 1.2999900000050E+03  1.6549488251300E+01  1.6784788060070E+01  4.5000572566770E+01
 1.2999915000050E+03  1.6549507345899E+01  1.6784807980266E+01  4.5000572567041E+01
 1.2999930000050E+03  1.6549526440497E+01  1.6784827900464E+01  4.5000572567311E+01
 1.2999945000050E+03  1.6549545535096E+01  1.6784847820664E+01  4.5000572567582E+01
 1.2999960000050E+03  1.6549564629695E+01  1.6784867740866E+01  4.5000572567852E+01
 1.2999975000050E+03  1.6549583724294E+01  1.6784887661070E+01  4.5000572568122E+01
 1.2999990000050E+03  1.6549602818893E+01  1.6784907581276E+01  4.5000572568393E+01
 1.3000005000050E+03  1.6549621913492E+01  1.6784927501484E+01  4.5000572568663E+01
 1.3000020000050E+03  1.6549641008092E+01  1.6784947421694E+01  4.5000572568933E+01
 1.3000035000050E+03  1.6549660102691E+01  1.6784967341907E+01  4.5000572569204E+01
 1.3000050000050E+03  1.6549679197291E+01  1.6784987262121E+01  4.5000572569474E+01
 1.3000065000050E+03  1.6549698291890E+01  1.6785007182338E+01  4.5000572569744E+01
 1.3000080000050E+03  1.6549717386490E+01  1.6785027102556E+01  4.5000572570014E+01
 1.3000095000050E+03  1.6549736481090E+01  1.6785047022777E+01  4.5000572570285E+01
 1.3999905000102E+03  1.7822701499391E+01  1.8117566612780E+01  4.5000571465201E+01
 1.3999920000102E+03  1.7822720597595E+01  1.8117586674149E+01  4.5000571465122E+01
 1.3999935000102E+03  1.7822739695798E+01  1.8117606735520E+01  4.5000571465043E+01
 1.3999950000102E+03  1.7822758794001E+01  1.8117626796893E+01  4.5000571464964E+01
 1.3999965000102E+03  1.7822777892204E+01  1.8117646858268E+01  4.5000571464885E+01
 1.3999980000102E+03  1.7822796990407E+01  1.8117666919644E+01  4.5000571464806E+01
 1.3999995000102E+03  1.7822816088610E+01  1.8117686981023E+01  4.5000571464727E+01
 1.4000010000102E+03  1.7822835186813E+01  1.8117707042404E+01  4.5000571464648E+01
 1.4000025000102E+03  1.7822854285016E+01  1.8117727103787E+01  4.5000571464569E+01
 1.4000040000102E+03  1.7822873383218E+01  1.8117747165172E+01  4.5000571464490E+01
 1.4000055000102E+03  1.7822892481421E+01  1.8117767226559E+01  4.5000571464412E+01
 1.4000070000102E+03  1.7822911579623E+01  1.8117787287948E+01  4.5000571464333E+01
 1.4000085000102E+03  1.7822930677825E+01  1.8117807349339E+01  4.5000571464254E+01
 1.4999910000155E+03  1.9095770041475E+01  1.9459749264725E+01  4.5000579399274E+01
 1.4999925000155E+03  1.9095789138642E+01  1.9459769474355E+01  4.5000579399329E+01
 1.4999940000155E+03  1.9095808235808E+01  1.9459789683987E+01  4.5000579399384E+01
 1.4999955000155E+03  1.9095827332975E+01  1.9459809893622E+01  4.5000579399438E+01
 1.4999970000155E+03  1.9095846430142E+01  1.9459830103260E+01  4.5000579399493E+01
 1.4999985000155E+03  1.9095865527309E+01  1.9459850312899E+01  4.5000579399548E+01
 1.5000000000155E+03  1.9095884624476E+01  1.9459870522542E+01  4.5000579399602E+01
 1.5000015000155E+03  1.9095903721643E+01  1.9459890732186E+01  4.5000579399657E+01
 1.5000030000155E+03  1.9095922818810E+01  1.9459910941834E+01  4.5000579399711E+01
 1.5000045000155E+03  1.9095941915978E+01  1.9459931151483E+01  4.5000579399766E+01
 1.5000060000155E+03  1.9095961013145E+01  1.9459951361135E+01  4.5000579399821E+01
 1.5000075000155E+03  1.9095980110313E+01  1.9459971570790E+01  4.5000579399875E+01
 1.5000090000155E+03  1.9095999207481E+01  1.9459991780447E+01  4.5000579399930E+01
 1.5999900000207E+03  2.0368960908270E+01  2.0812428231404E+01  4.5000575985713E+01
 1.5999915000207E+03  2.0368980004474E+01  2.0812448601739E+01  4.5000575985783E+01
 1.5999930000207E+03  2.0368999100678E+01  2.0812468972076E+01  4.5000575985852E+01
 1.5999945000207E+03  2.0369018196883E+01  2.0812489342416E+01  4.5000575985922E+01
 1.5999960000207E+03  2.0369037293087E+01  2.0812509712758E+01  4.5000575985992E+01
 1.5999975000207E+03  2.0369056389290E+01  2.0812530083103E+01  4.5000575986061E+01
 1.5999990000207E+03  2.0369075485494E+01  2.0812550453449E+01  4.5000575986131E+01
 1.6000005000207E+03  2.0369094581698E+01  2.0812570823799E+01  4.5000575986201E+01
 1.6000020000207E+03  2.0369113677902E+01  2.0812591194151E+01  4.5000575986270E+01
 1.6000035000207E+03  2.0369132774105E+01  2.0812611564505E+01  4.5000575986340E+01
 1.6000050000207E+03  2.0369151870309E+01  2.0812631934862E+01  4.5000575986410E+01
 1.6000065000207E+03  2.0369170966512E+01  2.0812652305221E+01  4.5000575986479E+01
 1.6000080000207E+03  2.0369190062716E+01  2.0812672675582E+01  4.5000575986549E+01
 1.6000095000207E+03  2.0369209158919E+01  2.0812693045946E+01  4.5000575986619E+01
 1.6999905000259E+03  2.1642065242093E+01  2.2176222032492E+01  4.5000581039839E+01
 1.6999920000259E+03  2.1642084340391E+01  2.2176242579631E+01  4.5000581039773E+01
 1.6999935000259E+03  2.1642103438689E+01  2.2176263126774E+01  4.5000581039708E+01
 1.6999950000259E+03  2.1642122536987E+01  2.2176283673919E+01  4.5000581039642E+01
 1.6999965000259E+03  2.1642141635285E+01  2.2176304221067E+01  4.5000581039576E+01
 1.6999980000259E+03  2.1642160733583E+01  2.2176324768218E+01  4.5000581039511E+01
 1.6999995000259E+03  2.1642179831881E+01  2.2176345315372E+01  4.5000581039445E+01
 1.7000010000259E+03  2.1642198930179E+01  2.2176365862528E+01  4.5000581039379E+01
 1.7000025000259E+03  2.1642218028477E+01  2.2176386409687E+01  4.5000581039314E+01
 1.7000040000259E+03  2.1642237126775E+01  2.2176406956849E+01  4.5000581039248E+01
 1.7000055000259E+03  2.1642256225073E+01  2.2176427504013E+01  4.5000581039182E+01
 1.7000070000259E+03  2.1642275323371E+01  2.2176448051181E+01  4.5000581039117E+01
 1.7000085000259E+03  2.1642294421670E+01  2.2176468598351E+01  4.5000581039051E+01
 1.7999910000311E+03  2.2915225674588E+01  2.3552155310446E+01  4.5000580273478E+01
 1.7999925000311E+03  2.2915244770518E+01  2.3552176042935E+01  4.5000580273580E+01
 1.7999940000311E+03  2.2915263866449E+01  2.3552196775427E+01  4.5000580273682E+01
 1.7999955000311E+03  2.2915282962380E+01  2.3552217507921E+01  4.5000580273784E+01
 1.7999970000311E+03  2.2915302058310E+01  2.3552238240419E+01  4.5000580273887E+01
 1.7999985000311E+03  2.2915321154241E+01  2.3552258972919E+01  4.5000580273989E+01
 1.8000000000311E+03  2.2915340250172E+01  2.3552279705422E+01  4.5000580274091E+01
 1.8000015000311E+03  2.2915359346102E+01  2.3552300437928E+01  4.5000580274193E+01
 1.8000030000311E+03  2.2915378442033E+01  2.3552321170438E+01  4.5000580274296E+01
 1.8000045000311E+03  2.2915397537964E+01  2.3552341902950E+01  4.5000580274398E+01
 1.8000060000311E+03  2.2915416633894E+01  2.3552362635465E+01  4.5000580274500E+01
 1.8000075000311E+03  2.2915435729825E+01  2.3552383367982E+01  4.5000580274602E+01
 1.8000090000311E+03  2.2915454825756E+01  2.3552404100503E+01  4.5000580274705E+01
 1.8999900000363E+03  2.4188357956079E+01  2.4941045359086E+01  4.5000581137332E+01
 1.8999915000363E+03  2.4188377054001E+01  2.4941066295550E+01  4.5000581137271E+01
 1.8999930000363E+03  2.4188396151923E+01  2.4941087232018E+01  4.5000581137210E+01
 1.8999945000363E+03  2.4188415249845E+01  2.4941108168488E+01  4.5000581137149E+01
 1.8999960000363E+03  2.4188434347767E+01  2.4941129104962E+01  4.5000581137088E+01
 1.8999975000363E+03  2.4188453445689E+01  2.4941150041438E+01  4.5000581137026E+01
 1.8999990000363E+03  2.4188472543610E+01  2.4941170977918E+01  4.5000581136965E+01
 1.9000005000363E+03  2.4188491641532E+01  2.4941191914401E+01  4.5000581136904E+01
 1.9000020000363E+03  2.4188510739454E+01  2.4941212850887E+01  4.5000581136843E+01
 1.9000035000363E+03  2.4188529837375E+01  2.4941233787376E+01  4.5000581136782E+01
 1.9000050000363E+03  2.4188548935297E+01  2.4941254723868E+01  4.5000581136721E+01
 1.9000065000363E+03  2.4188568033219E+01  2.4941275660363E+01  4.5000581136660E+01
 1.9000080000363E+03  2.4188587131140E+01  2.4941296596861E+01  4.5000581136599E+01
 1.9000095000363E+03  2.4188606229062E+01  2.4941317533363E+01  4.5000581136538E+01
 1.9999905000415E+03  2.5461484151568E+01  2.6343862357155E+01  4.5000582852571E+01
 1.9999920000415E+03  2.5461503248228E+01  2.6343883508548E+01  4.5000582852621E+01
 1.9999935000415E+03  2.5461522344888E+01  2.6343904659945E+01  4.5000582852672E+01
 1.9999950000415E+03  2.5461541441548E+01  2.6343925811345E+01  4.5000582852722E+01
 1.9999965000415E+03  2.5461560538208E+01  2.6343946962748E+01  4.5000582852773E+01
 1.9999980000415E+03  2.5461579634868E+01  2.6343968114154E+01  4.5000582852823E+01
 1.9999995000415E+03  2.5461598731528E+01  2.6343989265564E+01  4.5000582852873E+01
 2.0000010000415E+03  2.5461617828188E+01  2.6344010416978E+01  4.5000582852924E+01
 2.0000025000415E+03  2.5461636924849E+01  2.6344031568395E+01  4.5000582852974E+01
 2.0000040000415E+03  2.5461656021509E+01  2.6344052719815E+01  4.5000582853024E+01
 2.0000055000415E+03  2.5461675118169E+01  2.6344073871238E+01  4.5000582853075E+01
 2.0000070000415E+03  2.5461694214829E+01  2.6344095022665E+01  4.5000582853125E+01
 2.0000085000415E+03  2.5461713311490E+01  2.6344116174096E+01  4.5000582853175E+01
 2.0999910000389E+03  2.6734652832230E+01  2.7761650138751E+01  4.5000581651225E+01
 2.0999925000389E+03  2.6734671929354E+01  2.7761671522167E+01  4.5000581651218E+01
 2.0999940000389E+03  2.6734691026479E+01  2.7761692905586E+01  4.5000581651211E+01
 2.0999955000389E+03  2.6734710123603E+01  2.7761714289008E+01  4.5000581651204E+01
 2.0999970000389E+03  2.6734729220727E+01  2.7761735672434E+01  4.5000581651197E+01
 2.0999985000389E+03  2.6734748317852E+01  2.7761757055864E+01  4.5000581651191E+01
 2.1000000000389E+03  2.6734767414976E+01  2.7761778439297E+01  4.5000581651184E+01
 2.1000015000389E+03  2.6734786512100E+01  2.7761799822734E+01  4.5000581651177E+01
 2.1000030000389E+03  2.6734805609225E+01  2.7761821206174E+01  4.5000581651170E+01
 2.1000045000389E+03  2.6734824706349E+01  2.7761842589618E+01  4.5000581651164E+01
 2.1000060000389E+03  2.6734843803473E+01  2.7761863973065E+01  4.5000581651157E+01
 2.1000075000389E+03  2.6734862900597E+01  2.7761885356516E+01  4.5000581651150E+01
 2.1000090000389E+03  2.6734881997721E+01  2.7761906739970E+01  4.5000581651143E+01
 2.1999900000289E+03  2.8007758200145E+01  2.9195326912382E+01  4.5000583642264E+01
 2.1999915000289E+03  2.8007777297458E+01  2.9195348543430E+01  4.5000583642258E+01
 2.1999930000289E+03  2.8007796394771E+01  2.9195370174483E+01  4.5000583642253E+01
 2.1999945000289E+03  2.8007815492084E+01  2.9195391805539E+01  4.5000583642247E+01
 2.1999960000289E+03  2.8007834589397E+01  2.9195413436599E+01  4.5000583642241E+01
 2.1999975000289E+03  2.8007853686710E+01  2.9195435067663E+01  4.5000583642235E+01
 2.1999990000289E+03  2.8007872784023E+01  2.9195456698731E+01  4.5000583642229E+01
 2.2000005000289E+03  2.8007891881335E+01  2.9195478329802E+01  4.5000583642223E+01
 2.2000020000289E+03  2.8007910978648E+01  2.9195499960878E+01  4.5000583642217E+01
 2.2000035000289E+03  2.8007930075961E+01  2.9195521591957E+01  4.5000583642211E+01
 2.2000050000289E+03  2.8007949173274E+01  2.9195543223041E+01  4.5000583642205E+01
 2.2000065000289E+03  2.8007968270588E+01  2.9195564854128E+01  4.5000583642199E+01
 2.2000080000289E+03  2.8007987367901E+01  2.9195586485219E+01  4.5000583642194E+01
 2.2000095000289E+03  2.8008006465214E+01  2.9195608116314E+01  4.5000583642188E+01
 2.2999905000190E+03  2.9280917514759E+01  3.0646112534188E+01  4.5000582678097E+01
 2.2999920000190E+03  2.9280936611483E+01  3.0646134428721E+01  4.5000582678125E+01
 2.2999935000190E+03  2.9280955708207E+01  3.0646156323259E+01  4.5000582678152E+01
 2.2999950000190E+03  2.9280974804931E+01  3.0646178217801E+01  4.5000582678180E+01
 2.2999965000190E+03  2.9280993901654E+01  3.0646200112347E+01  4.5000582678207E+01
 2.2999980000190E+03  2.9281012998378E+01  3.0646222006897E+01  4.5000582678235E+01
 2.2999995000190E+03  2.9281032095102E+01  3.0646243901451E+01  4.5000582678262E+01
 2.3000010000190E+03  2.9281051191826E+01  3.0646265796009E+01  4.5000582678289E+01
 2.3000025000190E+03  2.9281070288549E+01  3.0646287690571E+01  4.5000582678317E+01
 2.3000040000190E+03  2.9281089385273E+01  3.0646309585137E+01  4.5000582678344E+01
 2.3000055000190E+03  2.9281108481997E+01  3.0646331479707E+01  4.5000582678372E+01
 2.3000070000190E+03  2.9281127578720E+01  3.0646353374282E+01  4.5000582678399E+01
 2.3000085000190E+03  2.9281146675444E+01  3.0646375268860E+01  4.5000582678427E+01
 2.3999910000090E+03  3.0554056611091E+01  3.2115067590087E+01  4.5000583550619E+01
 2.3999925000090E+03  3.0554075708537E+01  3.2115089767224E+01  4.5000583550594E+01
 2.3999940000090E+03  3.0554094805982E+01  3.2115111944366E+01  4.5000583550569E+01
 2.3999955000090E+03  3.0554113903427E+01  3.2115134121512E+01  4.5000583550545E+01
 2.3999970000090E+03  3.0554133000873E+01  3.2115156298662E+01  4.5000583550520E+01
 2.3999985000090E+03  3.0554152098318E+01  3.2115178475816E+01  4.5000583550496E+01
 2.4000000000090E+03  3.0554171195763E+01  3.2115200652975E+01  4.5000583550471E+01
 2.4000015000090E+03  3.0554190293209E+01  3.2115222830138E+01  4.5000583550446E+01
 2.4000030000090E+03  3.0554209390654E+01  3.2115245007306E+01  4.5000583550422E+01
 2.4000045000090E+03  3.0554228488099E+01  3.2115267184478E+01  4.5000583550397E+01
 2.4000060000090E+03  3.0554247585545E+01  3.2115289361654E+01  4.5000583550373E+01
 2.4000075000090E+03  3.0554266682990E+01  3.2115311538834E+01  4.5000583550348E+01
 2.4000090000090E+03  3.0554285780436E+01  3.2115333716020E+01  4.5000583550323E+01
 2.4999914999991E+03  3.1827201122682E+01  3.3603427643031E+01  4.5000583590308E+01
 2.4999929999991E+03  3.1827220219487E+01  3.3603450119780E+01  4.5000583590333E+01
 2.4999944999991E+03  3.1827239316292E+01  3.3603472596534E+01  4.5000583590359E+01
 2.4999959999991E+03  3.1827258413096E+01  3.3603495073292E+01  4.5000583590384E+01
 2.4999974999991E+03  3.1827277509901E+01  3.3603517550055E+01  4.5000583590409E+01
 2.4999989999991E+03  3.1827296606706E+01  3.3603540026823E+01  4.5000583590435E+01
 2.5000004999991E+03  3.1827315703510E+01  3.3603562503595E+01  4.5000583590460E+01
 2.5000019999991E+03  3.1827334800315E+01  3.3603584980372E+01  4.5000583590485E+01
 2.5000034999991E+03  3.1827353897120E+01  3.3603607457154E+01  4.5000583590510E+01
 2.5000049999991E+03  3.1827372993924E+01  3.3603629933940E+01  4.5000583590536E+01
 2.5000064999991E+03  3.1827392090729E+01  3.3603652410731E+01  4.5000583590561E+01
 2.5000079999991E+03  3.1827411187534E+01  3.3603674887527E+01  4.5000583590586E+01
 2.5000094999991E+03  3.1827430284338E+01  3.3603697364327E+01  4.5000583590611E+01
 2.5999904999891E+03  3.3100332466116E+01  3.5112445167618E+01  4.5000583431948E+01
 2.5999919999891E+03  3.3100351563354E+01  3.5112467964894E+01  4.5000583431935E+01
 2.5999934999891E+03  3.3100370660592E+01  3.5112490762176E+01  4.5000583431922E+01
 2.5999949999891E+03  3.3100389757829E+01  3.5112513559462E+01  4.5000583431909E+01
 2.5999964999891E+03  3.3100408855067E+01  3.5112536356753E+01  4.5000583431895E+01
